Razón social;Nombre de establecimiento;ID establecimiento (VU);CIIU4;Rubro RETC;Ducto;Tipo de Contaminante;Emisión (toneladas);Año;Norma;Región;Provincia;Comuna;Huso;Coordenada norte;Coordenada este
REDES Y NETS LIMITADA;REDES Y NETS LTDA.;4043;ACTIVIDAD NO BIEN ESPECIFICADA;Industria manufacturera;547;Tolueno / metil benceno / Toluol / Fenilmetano;5,91E-07;2017;DS90/2000 del MINSEGPRES;Los Lagos;Llanquihue;Puerto Montt;18.0;5396982.0;652788.0
PROCESADORA DE FRUTAS SECAS S A;PROCESADORA DE FRUTAS SECAS SA;245008;ACTIVIDAD NO BIEN ESPECIFICADA;Otras actividades;380;Tolueno / metil benceno / Toluol / Fenilmetano;5,72E-07;2017;DS46/2002 del MINSEGPRES;Valparaíso;San Felipe de Aconcagua;San Felipe;19.0;6369031.0;342521.0
PROCESADORA DE FRUTAS SECAS S A;PROCESADORA DE FRUTAS SECAS SA;245008;ACTIVIDAD NO BIEN ESPECIFICADA;Otras actividades;380;Mercurio;5,72E-07;2017;DS46/2002 del MINSEGPRES;Valparaíso;San Felipe de Aconcagua;San Felipe;19.0;6369031.0;342521.0
PROCESADORA DE FRUTAS SECAS S A;PROCESADORA DE FRUTAS SECAS SA;245008;ACTIVIDAD NO BIEN ESPECIFICADA;Otras actividades;380;Benceno;5,72E-07;2017;DS46/2002 del MINSEGPRES;Valparaíso;San Felipe de Aconcagua;San Felipe;19.0;6369031.0;342521.0
FUNDACION CHILE;ESTACION EXPERIMENTAL QUILLAIPE;5441926;INVESTIGACIONES Y DESARROLLO EXPERIMENTAL EN EL CAMPO DE LAS CIENCIAS NATURALES Y LA INGENIERÍA;Otras actividades;203;Plomo;5,70E-07;2017;DS90/2000 del MINSEGPRES;Los Lagos;Llanquihue;Puerto Montt;18.0;5397140.0;689019.0
FUNDACION CHILE;ESTACION EXPERIMENTAL QUILLAIPE;5441926;INVESTIGACIONES Y DESARROLLO EXPERIMENTAL EN EL CAMPO DE LAS CIENCIAS NATURALES Y LA INGENIERÍA;Otras actividades;203;Aluminio;5,70E-07;2017;DS90/2000 del MINSEGPRES;Los Lagos;Llanquihue;Puerto Montt;18.0;5397140.0;689019.0
FUNDACION CHILE;ESTACION EXPERIMENTAL QUILLAIPE;5441926;INVESTIGACIONES Y DESARROLLO EXPERIMENTAL EN EL CAMPO DE LAS CIENCIAS NATURALES Y LA INGENIERÍA;Otras actividades;203;Cromo hexavalente;5,70E-07;2017;DS90/2000 del MINSEGPRES;Los Lagos;Llanquihue;Puerto Montt;18.0;5397140.0;689019.0
CMPC TISSUE S A;PLANTA TISSUE TALAGANTE;9898;FABRICACIÓN DE PASTAS DE MADERA, PAPEL Y CARTÓN;Industria del papel y celulosa;319;Mercurio;5,52E-07;2017;DS90/2000 del MINSEGPRES;Metropolitana;Talagante;Talagante;19.0;6269327.0;320797.0
FORACTION CHILI S A;FORACTION CHILI S A;99032;ASERRADO Y ACEPILLADURA DE MADERAS;Industria manufacturera;458;Xileno;5,50E-07;2017;DS90/2000 del MINSEGPRES;Biobío;Arauco;Curanilahue;18.0;5849064.0;635564.0
SERVICIOS INDUSTRIALES B Y B LIMITADA;SERVICIOS INDUSTRIALES B&B NETS LTDA.;4587224;ELIMINACIÓN DE DESPERDICIOS Y AGUAS RESIDUALES, SANEAMIENTO Y ACTIVIDADES SIMILARES;Industria manufacturera;900;Arsénico;5,50E-07;2017;DS90/2000 del MINSEGPRES;Aysén del Gral. Carlos Ibáñez del Campo;Aisén;Cisnes;18.0;5041670.0;683447.0
SERVICIOS INDUSTRIALES B Y B LIMITADA;SERVICIOS INDUSTRIALES B&B NETS LTDA.;4587224;ELIMINACIÓN DE DESPERDICIOS Y AGUAS RESIDUALES, SANEAMIENTO Y ACTIVIDADES SIMILARES;Industria manufacturera;900;Pentaclorofenol / PCP;5,50E-07;2017;DS90/2000 del MINSEGPRES;Aysén del Gral. Carlos Ibáñez del Campo;Aisén;Cisnes;18.0;5041670.0;683447.0
BIELITZ;GRANJA SAJONIA;5466463;PRODUCCIÓN, PROCESAMIENTO Y CONSERVACIÓN DE CARNE Y PRODUCTOS CÁRNICOS;Industria agropecuaria y silvicultura;782;Triclorometano;5,50E-07;2017;DS90/2000 del MINSEGPRES;Metropolitana;Melipilla;Melipilla;19.0;6270436.0;294524.0
BIELITZ;GRANJA SAJONIA;5466463;PRODUCCIÓN, PROCESAMIENTO Y CONSERVACIÓN DE CARNE Y PRODUCTOS CÁRNICOS;Industria agropecuaria y silvicultura;782;Xileno;5,50E-07;2017;DS90/2000 del MINSEGPRES;Metropolitana;Melipilla;Melipilla;19.0;6270436.0;294524.0
BIELITZ;GRANJA SAJONIA;5466463;PRODUCCIÓN, PROCESAMIENTO Y CONSERVACIÓN DE CARNE Y PRODUCTOS CÁRNICOS;Industria agropecuaria y silvicultura;782;Arsénico;5,50E-07;2017;DS90/2000 del MINSEGPRES;Metropolitana;Melipilla;Melipilla;19.0;6270436.0;294524.0
SERVICIOS INDUSTRIALES B Y B LIMITADA;SERVICIOS INDUSTRIALES B&B NETS LTDA.;4587224;ELIMINACIÓN DE DESPERDICIOS Y AGUAS RESIDUALES, SANEAMIENTO Y ACTIVIDADES SIMILARES;Industria manufacturera;900;Mercurio;5,50E-07;2017;DS90/2000 del MINSEGPRES;Aysén del Gral. Carlos Ibáñez del Campo;Aisén;Cisnes;18.0;5041670.0;683447.0
BIELITZ;GRANJA SAJONIA;5466463;PRODUCCIÓN, PROCESAMIENTO Y CONSERVACIÓN DE CARNE Y PRODUCTOS CÁRNICOS;Industria agropecuaria y silvicultura;782;Tolueno / metil benceno / Toluol / Fenilmetano;5,50E-07;2017;DS90/2000 del MINSEGPRES;Metropolitana;Melipilla;Melipilla;19.0;6270436.0;294524.0
BIELITZ;GRANJA SAJONIA;5466463;PRODUCCIÓN, PROCESAMIENTO Y CONSERVACIÓN DE CARNE Y PRODUCTOS CÁRNICOS;Industria agropecuaria y silvicultura;782;Molibdeno;5,50E-07;2017;DS90/2000 del MINSEGPRES;Metropolitana;Melipilla;Melipilla;19.0;6270436.0;294524.0
BIELITZ;GRANJA SAJONIA;5466463;PRODUCCIÓN, PROCESAMIENTO Y CONSERVACIÓN DE CARNE Y PRODUCTOS CÁRNICOS;Industria agropecuaria y silvicultura;782;Níquel;5,50E-07;2017;DS90/2000 del MINSEGPRES;Metropolitana;Melipilla;Melipilla;19.0;6270436.0;294524.0
BIELITZ;GRANJA SAJONIA;5466463;PRODUCCIÓN, PROCESAMIENTO Y CONSERVACIÓN DE CARNE Y PRODUCTOS CÁRNICOS;Industria agropecuaria y silvicultura;782;Cobre;5,50E-07;2017;DS90/2000 del MINSEGPRES;Metropolitana;Melipilla;Melipilla;19.0;6270436.0;294524.0
BIELITZ;GRANJA SAJONIA;5466463;PRODUCCIÓN, PROCESAMIENTO Y CONSERVACIÓN DE CARNE Y PRODUCTOS CÁRNICOS;Industria agropecuaria y silvicultura;782;Selenio;5,50E-07;2017;DS90/2000 del MINSEGPRES;Metropolitana;Melipilla;Melipilla;19.0;6270436.0;294524.0
BIELITZ;GRANJA SAJONIA;5466463;PRODUCCIÓN, PROCESAMIENTO Y CONSERVACIÓN DE CARNE Y PRODUCTOS CÁRNICOS;Industria agropecuaria y silvicultura;782;Tetracloroeteno;5,50E-07;2017;DS90/2000 del MINSEGPRES;Metropolitana;Melipilla;Melipilla;19.0;6270436.0;294524.0
LAPOSTOLLE S A;FUNDO Y PLANTA CLOS APALTA;4636;ELABORACIÓN DE VINOS;Industria agropecuaria y silvicultura;792;Xileno;5,46E-07;2017;DS90/2000 del MINSEGPRES;Libertador Gral. Bernardo O'Higgins;Colchagua;Santa Cruz;19.0;6164306.0;283134.0
SOCIEDAD AGROLACTEOS DE CHILOE SA;CHILOLAC;5452149;ELABORACIÓN DE PRODUCTOS LÁCTEOS;Industria agropecuaria y silvicultura;533;Mercurio;5,46E-07;2017;DS90/2000 del MINSEGPRES;Los Lagos;Chiloé;Ancud;18.0;5362613.0;599868.0
LAPOSTOLLE S A;FUNDO Y PLANTA CLOS APALTA;4636;ELABORACIÓN DE VINOS;Industria agropecuaria y silvicultura;792;Triclorometano;5,46E-07;2017;DS90/2000 del MINSEGPRES;Libertador Gral. Bernardo O'Higgins;Colchagua;Santa Cruz;19.0;6164306.0;283134.0
SOCIEDAD AGROLACTEOS DE CHILOE SA;CHILOLAC;5452149;ELABORACIÓN DE PRODUCTOS LÁCTEOS;Industria agropecuaria y silvicultura;533;Arsénico;5,46E-07;2017;DS90/2000 del MINSEGPRES;Los Lagos;Chiloé;Ancud;18.0;5362613.0;599868.0
LAPOSTOLLE S A;FUNDO Y PLANTA CLOS APALTA;4636;ELABORACIÓN DE VINOS;Industria agropecuaria y silvicultura;792;Tolueno / metil benceno / Toluol / Fenilmetano;5,46E-07;2017;DS90/2000 del MINSEGPRES;Libertador Gral. Bernardo O'Higgins;Colchagua;Santa Cruz;19.0;6164306.0;283134.0
LAPOSTOLLE S A;FUNDO Y PLANTA CLOS APALTA;4636;ELABORACIÓN DE VINOS;Industria agropecuaria y silvicultura;792;Molibdeno;5,46E-07;2017;DS90/2000 del MINSEGPRES;Libertador Gral. Bernardo O'Higgins;Colchagua;Santa Cruz;19.0;6164306.0;283134.0
LAPOSTOLLE S A;FUNDO Y PLANTA CLOS APALTA;4636;ELABORACIÓN DE VINOS;Industria agropecuaria y silvicultura;792;Níquel;5,46E-07;2017;DS90/2000 del MINSEGPRES;Libertador Gral. Bernardo O'Higgins;Colchagua;Santa Cruz;19.0;6164306.0;283134.0
LAPOSTOLLE S A;FUNDO Y PLANTA CLOS APALTA;4636;ELABORACIÓN DE VINOS;Industria agropecuaria y silvicultura;792;Selenio;5,46E-07;2017;DS90/2000 del MINSEGPRES;Libertador Gral. Bernardo O'Higgins;Colchagua;Santa Cruz;19.0;6164306.0;283134.0
SOCIEDAD AGROLACTEOS DE CHILOE SA;CHILOLAC;5452149;ELABORACIÓN DE PRODUCTOS LÁCTEOS;Industria agropecuaria y silvicultura;533;Cadmio;5,46E-07;2017;DS90/2000 del MINSEGPRES;Los Lagos;Chiloé;Ancud;18.0;5362613.0;599868.0
LAPOSTOLLE S A;FUNDO Y PLANTA CLOS APALTA;4636;ELABORACIÓN DE VINOS;Industria agropecuaria y silvicultura;792;Tetracloroeteno;5,46E-07;2017;DS90/2000 del MINSEGPRES;Libertador Gral. Bernardo O'Higgins;Colchagua;Santa Cruz;19.0;6164306.0;283134.0
NAJLE;PLANTA FAENADORA DE CARNES HN SAN CARLOS;5400802;PRODUCCIÓN, PROCESAMIENTO Y CONSERVACIÓN DE CARNE Y PRODUCTOS CÁRNICOS;Producción de alimentos;428;Selenio;5,28E-07;2017;DS90/2000 del MINSEGPRES;Biobío;Ñuble;San Carlos;19.0;5964440.0;235615.0
NAJLE;PLANTA FAENADORA DE CARNES HN SAN CARLOS;5400802;PRODUCCIÓN, PROCESAMIENTO Y CONSERVACIÓN DE CARNE Y PRODUCTOS CÁRNICOS;Producción de alimentos;428;Triclorometano;5,28E-07;2017;DS90/2000 del MINSEGPRES;Biobío;Ñuble;San Carlos;19.0;5964440.0;235615.0
VINA SAN PEDRO TARAPACA S.A.;VINA SAN PEDRO TARAPACA S.A.;315102;ELABORACIÓN DE VINOS;Industria agropecuaria y silvicultura;872;Hierro / hierro disuelto;5,28E-07;2017;DS90/2000 del MINSEGPRES;Libertador Gral. Bernardo O'Higgins;Colchagua;San Fernando;19.0;6176660.0;318418.0
NAJLE;PLANTA FAENADORA DE CARNES HN SAN CARLOS;5400802;PRODUCCIÓN, PROCESAMIENTO Y CONSERVACIÓN DE CARNE Y PRODUCTOS CÁRNICOS;Producción de alimentos;428;Xileno;5,28E-07;2017;DS90/2000 del MINSEGPRES;Biobío;Ñuble;San Carlos;19.0;5964440.0;235615.0
NAJLE;PLANTA FAENADORA DE CARNES HN SAN CARLOS;5400802;PRODUCCIÓN, PROCESAMIENTO Y CONSERVACIÓN DE CARNE Y PRODUCTOS CÁRNICOS;Producción de alimentos;428;Tetracloroeteno;5,28E-07;2017;DS90/2000 del MINSEGPRES;Biobío;Ñuble;San Carlos;19.0;5964440.0;235615.0
NAJLE;PLANTA FAENADORA DE CARNES HN SAN CARLOS;5400802;PRODUCCIÓN, PROCESAMIENTO Y CONSERVACIÓN DE CARNE Y PRODUCTOS CÁRNICOS;Producción de alimentos;428;Níquel;5,28E-07;2017;DS90/2000 del MINSEGPRES;Biobío;Ñuble;San Carlos;19.0;5964440.0;235615.0
NAJLE;PLANTA FAENADORA DE CARNES HN SAN CARLOS;5400802;PRODUCCIÓN, PROCESAMIENTO Y CONSERVACIÓN DE CARNE Y PRODUCTOS CÁRNICOS;Producción de alimentos;428;Molibdeno;5,28E-07;2017;DS90/2000 del MINSEGPRES;Biobío;Ñuble;San Carlos;19.0;5964440.0;235615.0
LACTEOS TINGUIRIRICA S.A.;LACTEOS TINGUIRIRICA SA;2704;ELABORACIÓN DE PRODUCTOS LÁCTEOS;Producción de alimentos;360;Cianuro;5,28E-07;2017;DS90/2000 del MINSEGPRES;Libertador Gral. Bernardo O'Higgins;Colchagua;Chimbarongo;19.0;6156786.0;314075.0
NAJLE;PLANTA FAENADORA DE CARNES HN SAN CARLOS;5400802;PRODUCCIÓN, PROCESAMIENTO Y CONSERVACIÓN DE CARNE Y PRODUCTOS CÁRNICOS;Producción de alimentos;428;Cobre;5,28E-07;2017;DS90/2000 del MINSEGPRES;Biobío;Ñuble;San Carlos;19.0;5964440.0;235615.0
SAAM S.A.;DEPOSITO PEÑUELAS;5458662;SERVICIOS DE ALMACENAMIENTO Y DEPÓSITO;Otras actividades;906;Arsénico;5,04E-07;2017;DS46/2002 del MINSEGPRES;Valparaíso;Valparaíso;Valparaíso;19.0;6332713.0;261735.0
REDES Y NETS LIMITADA;REDES Y NETS LTDA.;4043;ACTIVIDAD NO BIEN ESPECIFICADA;Industria manufacturera;547;Pentaclorofenol / PCP;4,97E-07;2017;DS90/2000 del MINSEGPRES;Los Lagos;Llanquihue;Puerto Montt;18.0;5396982.0;652788.0
CARTONES SAN FERNANDO LIMITADA;CARTONES SAN FERNANDO LTDA.;343;FABRICACIÓN DE PASTAS DE MADERA, PAPEL Y CARTÓN;Industria del papel y celulosa;374;Tolueno / metil benceno / Toluol / Fenilmetano;4,95E-07;2017;DS90/2000 del MINSEGPRES;Libertador Gral. Bernardo O'Higgins;Colchagua;San Fernando;19.0;6175668.0;320849.0
CARTONES SAN FERNANDO LIMITADA;CARTONES SAN FERNANDO LTDA.;343;FABRICACIÓN DE PASTAS DE MADERA, PAPEL Y CARTÓN;Industria del papel y celulosa;374;Xileno;4,95E-07;2017;DS90/2000 del MINSEGPRES;Libertador Gral. Bernardo O'Higgins;Colchagua;San Fernando;19.0;6175668.0;320849.0
CARTONES SAN FERNANDO LIMITADA;CARTONES SAN FERNANDO LTDA.;343;FABRICACIÓN DE PASTAS DE MADERA, PAPEL Y CARTÓN;Industria del papel y celulosa;374;Pentaclorofenol / PCP;4,95E-07;2017;DS90/2000 del MINSEGPRES;Libertador Gral. Bernardo O'Higgins;Colchagua;San Fernando;19.0;6175668.0;320849.0
SALMONES ANTARTICA S A;PISCICULTURA COREO;4585854;"EXPLOTACIÓN DE CRIADEROS DE PECES Y PRODUCTOS DEL MAR EN GENERAL (ACUICULTURA); Y SERVICIOS RELACIONADOS";Pesca;440;Manganeso;4,93E-07;2017;DS90/2000 del MINSEGPRES;Biobío;Biobío;Los Angeles;18.0;5840597.0;746921.0
COOP AGRICOLA REMOLACHERA NUBLE C A R LTDA;FERIA BULNES;5470374;VENTA AL POR MAYOR A CAMBIO DE UNA RETRIBUCIÓN O POR CONTRATA;Industria agropecuaria y silvicultura;928;Arsénico;4,86E-07;2017;DS90/2000 del MINSEGPRES;Biobío;Ñuble;Bulnes;18.0;5928513.0;741227.0
No especificada;AGRICOLA LA HIJUELA LTDA;5472250;ELABORACIÓN Y CONSERVACIÓN DE FRUTAS, LEGUMBRES Y HORTALIZAS;Otro;942;Tolueno / metil benceno / Toluol / Fenilmetano;4,84E-07;2017;DS46/2002 del MINSEGPRES;Araucanía;Cautín;Vilcún;18.0;5714995.0;731075.0
No especificada;AGRICOLA LA HIJUELA LTDA;5472250;ELABORACIÓN Y CONSERVACIÓN DE FRUTAS, LEGUMBRES Y HORTALIZAS;Otro;942;Xileno;4,84E-07;2017;DS46/2002 del MINSEGPRES;Araucanía;Cautín;Vilcún;18.0;5714995.0;731075.0
No especificada;AGRICOLA LA HIJUELA LTDA;5472250;ELABORACIÓN Y CONSERVACIÓN DE FRUTAS, LEGUMBRES Y HORTALIZAS;Otro;942;Cadmio;4,84E-07;2017;DS46/2002 del MINSEGPRES;Araucanía;Cautín;Vilcún;18.0;5714995.0;731075.0
No especificada;AGRICOLA LA HIJUELA LTDA;5472250;ELABORACIÓN Y CONSERVACIÓN DE FRUTAS, LEGUMBRES Y HORTALIZAS;Otro;942;Benceno;4,84E-07;2017;DS46/2002 del MINSEGPRES;Araucanía;Cautín;Vilcún;18.0;5714995.0;731075.0
COOP AGRICOLA REMOLACHERA NUBLE C A R LTDA;SAN CARLOS;5470422;VENTA AL POR MAYOR A CAMBIO DE UNA RETRIBUCIÓN O POR CONTRATA;Industria agropecuaria y silvicultura;929;Arsénico;4,75E-07;2017;DS90/2000 del MINSEGPRES;Biobío;Ñuble;San Carlos;19.0;5963526.0;235344.0
FORACTION CHILI S A;FORACTION CHILI S A;99032;ASERRADO Y ACEPILLADURA DE MADERAS;Industria manufacturera;458;Mercurio;4,62E-07;2017;DS90/2000 del MINSEGPRES;Biobío;Arauco;Curanilahue;18.0;5849064.0;635564.0
SOC PESQUERA SAN FERNANDO LIMITADA;PESQ SAN FDO LTDA;60629;ELABORACIÓN Y CONSERVACIÓN DE PESCADO Y PRODUCTO DE PESCADO;Otras actividades;548;Boro;4,62E-07;2017;DS46/2002 del MINSEGPRES;Los Lagos;Llanquihue;Puerto Varas;18.0;5420664.0;668092.0
FABRICAS Y MAESTRANZAS DEL EJERCITO;FAMAE;972;FABRICACIÓN DE OTROS PRODUCTOS QUÍMICOS N.C.P;Industria manufacturera;262;Pentaclorofenol / PCP;4,58E-07;2017;DS90/2000 del MINSEGPRES;Metropolitana;Talagante;Talagante;19.0;6275029.0;321017.0
SAAM S.A.;DEPOSITO PEÑUELAS;5458662;SERVICIOS DE ALMACENAMIENTO Y DEPÓSITO;Otras actividades;906;Cianuro;4,42E-07;2017;DS46/2002 del MINSEGPRES;Valparaíso;Valparaíso;Valparaíso;19.0;6332713.0;261735.0
MULTIFRUTA S A;MULTIFRUTA S A  PLANTA LINDEROS;310129;ELABORACIÓN Y CONSERVACIÓN DE FRUTAS, LEGUMBRES Y HORTALIZAS;Industria agropecuaria y silvicultura;332;Mercurio;4,40E-07;2017;DS90/2000 del MINSEGPRES;Metropolitana;Maipo;Buin;19.0;6266313.0;338585.0
MULTIFRUTA S A;MULTIFRUTA S A  PLANTA LINDEROS;310129;ELABORACIÓN Y CONSERVACIÓN DE FRUTAS, LEGUMBRES Y HORTALIZAS;Industria agropecuaria y silvicultura;332;Pentaclorofenol / PCP;4,40E-07;2017;DS90/2000 del MINSEGPRES;Metropolitana;Maipo;Buin;19.0;6266313.0;338585.0
FUNDACION CHILE;ESTACION EXPERIMENTAL QUILLAIPE;5441926;INVESTIGACIONES Y DESARROLLO EXPERIMENTAL EN EL CAMPO DE LAS CIENCIAS NATURALES Y LA INGENIERÍA;Otras actividades;206;Mercurio;4,32E-07;2017;DS90/2000 del MINSEGPRES;Los Lagos;Llanquihue;Puerto Montt;18.0;5397140.0;689019.0
FUNDACION CHILE;ESTACION EXPERIMENTAL QUILLAIPE;5441926;INVESTIGACIONES Y DESARROLLO EXPERIMENTAL EN EL CAMPO DE LAS CIENCIAS NATURALES Y LA INGENIERÍA;Otras actividades;206;Arsénico;4,32E-07;2017;DS90/2000 del MINSEGPRES;Los Lagos;Llanquihue;Puerto Montt;18.0;5397140.0;689019.0
FUNDACION CHILE;ESTACION EXPERIMENTAL QUILLAIPE;5441926;INVESTIGACIONES Y DESARROLLO EXPERIMENTAL EN EL CAMPO DE LAS CIENCIAS NATURALES Y LA INGENIERÍA;Otras actividades;206;Manganeso;4,32E-07;2017;DS90/2000 del MINSEGPRES;Los Lagos;Llanquihue;Puerto Montt;18.0;5397140.0;689019.0
SAAM S.A.;DEPOSITO PEÑUELAS;5458662;SERVICIOS DE ALMACENAMIENTO Y DEPÓSITO;Otras actividades;906;Mercurio;4,31E-07;2017;DS46/2002 del MINSEGPRES;Valparaíso;Valparaíso;Valparaíso;19.0;6332713.0;261735.0
EMPORIO ALEMAN S A;FABRICA;4940;PRODUCCIÓN, PROCESAMIENTO Y CONSERVACIÓN DE CARNE Y PRODUCTOS CÁRNICOS;Otras actividades;439;Pentaclorofenol / PCP;4,21E-07;2017;DS90/2000 del MINSEGPRES;Biobío;Concepción;Chiguayante;18.0;5910553.0;675469.0
FUNDACION CHILE;ESTACION EXPERIMENTAL QUILLAIPE;5441926;INVESTIGACIONES Y DESARROLLO EXPERIMENTAL EN EL CAMPO DE LAS CIENCIAS NATURALES Y LA INGENIERÍA;Otras actividades;203;Zinc;3,99E-07;2017;DS90/2000 del MINSEGPRES;Los Lagos;Llanquihue;Puerto Montt;18.0;5397140.0;689019.0
FUNDACION CHILE;ESTACION EXPERIMENTAL QUILLAIPE;5441926;INVESTIGACIONES Y DESARROLLO EXPERIMENTAL EN EL CAMPO DE LAS CIENCIAS NATURALES Y LA INGENIERÍA;Otras actividades;199;Mercurio;3,93E-07;2017;DS90/2000 del MINSEGPRES;Los Lagos;Llanquihue;Puerto Montt;18.0;5397140.0;689019.0
FUNDACION CHILE;ESTACION EXPERIMENTAL QUILLAIPE;5441926;INVESTIGACIONES Y DESARROLLO EXPERIMENTAL EN EL CAMPO DE LAS CIENCIAS NATURALES Y LA INGENIERÍA;Otras actividades;205;Mercurio;3,86E-07;2017;DS90/2000 del MINSEGPRES;Los Lagos;Llanquihue;Puerto Montt;18.0;5397140.0;689019.0
AGRICOLA Y PACKING CACHAPOAL S A;AGRICOLA Y PACKING CACHAPOAL S.A;322487;ELABORACIÓN Y CONSERVACIÓN DE FRUTAS, LEGUMBRES Y HORTALIZAS;Industria agropecuaria y silvicultura;373;Cadmio;3,76E-07;2017;DS90/2000 del MINSEGPRES;Libertador Gral. Bernardo O'Higgins;Cachapoal;Coltauco;19.0;6208177.0;313354.0
AGRICOLA Y PACKING CACHAPOAL S A;AGRICOLA Y PACKING CACHAPOAL S.A;322487;ELABORACIÓN Y CONSERVACIÓN DE FRUTAS, LEGUMBRES Y HORTALIZAS;Industria agropecuaria y silvicultura;373;Arsénico;3,76E-07;2017;DS90/2000 del MINSEGPRES;Libertador Gral. Bernardo O'Higgins;Cachapoal;Coltauco;19.0;6208177.0;313354.0
AGRICOLA Y PACKING CACHAPOAL S A;AGRICOLA Y PACKING CACHAPOAL S.A;322487;ELABORACIÓN Y CONSERVACIÓN DE FRUTAS, LEGUMBRES Y HORTALIZAS;Industria agropecuaria y silvicultura;373;Mercurio;3,76E-07;2017;DS90/2000 del MINSEGPRES;Libertador Gral. Bernardo O'Higgins;Cachapoal;Coltauco;19.0;6208177.0;313354.0
AGRICOLA Y PACKING CACHAPOAL S A;AGRICOLA Y PACKING CACHAPOAL S.A;322487;ELABORACIÓN Y CONSERVACIÓN DE FRUTAS, LEGUMBRES Y HORTALIZAS;Industria agropecuaria y silvicultura;373;Pentaclorofenol / PCP;3,76E-07;2017;DS90/2000 del MINSEGPRES;Libertador Gral. Bernardo O'Higgins;Cachapoal;Coltauco;19.0;6208177.0;313354.0
VARGAS Y VARGAS LIMITADA;TALLER DE REDES VYV LTDA;5460923;ACABADO DE PRODUCTOS TEXTIL;Industria manufacturera;624;Níquel;3,74E-07;2017;DS90/2000 del MINSEGPRES;Aysén del Gral. Carlos Ibáñez del Campo;Aisén;Aysén;18.0;4966571.0;675314.0
VARGAS Y VARGAS LIMITADA;TALLER DE REDES VYV LTDA;5460923;ACABADO DE PRODUCTOS TEXTIL;Industria manufacturera;624;Xileno;3,74E-07;2017;DS90/2000 del MINSEGPRES;Aysén del Gral. Carlos Ibáñez del Campo;Aisén;Aysén;18.0;4966571.0;675314.0
VARGAS Y VARGAS LIMITADA;TALLER DE REDES VYV LTDA;5460923;ACABADO DE PRODUCTOS TEXTIL;Industria manufacturera;624;Tetracloroeteno;3,74E-07;2017;DS90/2000 del MINSEGPRES;Aysén del Gral. Carlos Ibáñez del Campo;Aisén;Aysén;18.0;4966571.0;675314.0
VARGAS Y VARGAS LIMITADA;TALLER DE REDES VYV LTDA;5460923;ACABADO DE PRODUCTOS TEXTIL;Industria manufacturera;624;Selenio;3,74E-07;2017;DS90/2000 del MINSEGPRES;Aysén del Gral. Carlos Ibáñez del Campo;Aisén;Aysén;18.0;4966571.0;675314.0
TERMOELECTRICA COLMITO LIMITADA;CENTRAL COLMITO;5453654;GENERACIÓN, CAPTACIÓN Y DISTRIBUCIÓN DE ENERGÍA ELÉCTRICA;Generación de energía;670;Mercurio;3,74E-07;2017;DS90/2000 del MINSEGPRES;Valparaíso;Valparaíso;Concón;19.0;6353708.0;268742.0
VARGAS Y VARGAS LIMITADA;TALLER DE REDES VYV LTDA;5460923;ACABADO DE PRODUCTOS TEXTIL;Industria manufacturera;624;Molibdeno;3,74E-07;2017;DS90/2000 del MINSEGPRES;Aysén del Gral. Carlos Ibáñez del Campo;Aisén;Aysén;18.0;4966571.0;675314.0
VARGAS Y VARGAS LIMITADA;TALLER DE REDES VYV LTDA;5460923;ACABADO DE PRODUCTOS TEXTIL;Industria manufacturera;624;Triclorometano;3,74E-07;2017;DS90/2000 del MINSEGPRES;Aysén del Gral. Carlos Ibáñez del Campo;Aisén;Aysén;18.0;4966571.0;675314.0
VARGAS Y VARGAS LIMITADA;TALLER DE REDES VYV LTDA;5460923;ACABADO DE PRODUCTOS TEXTIL;Industria manufacturera;624;Tolueno / metil benceno / Toluol / Fenilmetano;3,74E-07;2017;DS90/2000 del MINSEGPRES;Aysén del Gral. Carlos Ibáñez del Campo;Aisén;Aysén;18.0;4966571.0;675314.0
VITAL AGUAS S.A.;VITAL AGUAS;386218;"ELABORACIÓN DE BEBIDAS NO ALCOHÓLICAS;";Otras actividades;447;Mercurio;3,56E-07;2017;DS90/2000 del MINSEGPRES;Libertador Gral. Bernardo O'Higgins;Cachapoal;Rengo;19.0;6190058.0;336638.0
EXPORTADORA SUBSOLE SA;PLANTA SUBSOLE HIJUELAS;5470035;ELABORACIÓN Y CONSERVACIÓN DE FRUTAS, LEGUMBRES Y HORTALIZAS;Otras actividades;905;Cadmio;3,52E-07;2017;DS90/2000 del MINSEGPRES;Valparaíso;Quillota;Hijuelas;19.0;6365024.0;301477.0
SALMONES ANTARTICA S A;PISCICULTURA COREO;4585854;"EXPLOTACIÓN DE CRIADEROS DE PECES Y PRODUCTOS DEL MAR EN GENERAL (ACUICULTURA); Y SERVICIOS RELACIONADOS";Pesca;440;Níquel;3,52E-07;2017;DS90/2000 del MINSEGPRES;Biobío;Biobío;Los Angeles;18.0;5840597.0;746921.0
SALMONES ANTARTICA S A;PISCICULTURA COREO;4585854;"EXPLOTACIÓN DE CRIADEROS DE PECES Y PRODUCTOS DEL MAR EN GENERAL (ACUICULTURA); Y SERVICIOS RELACIONADOS";Pesca;440;Molibdeno;3,52E-07;2017;DS90/2000 del MINSEGPRES;Biobío;Biobío;Los Angeles;18.0;5840597.0;746921.0
